BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001461	BGC0001461	Amycolatopsis keratiniphila subsp. nogabecina strain FH 1893 contig_22, whole genome shotgun sequence	NRPS-like.NRPS.T3PKS	PKS-NRP_Hybrids	Amycolatopsis keratiniphila subsp. nogabecina	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis japonica group
BGC0001462	BGC0001462	Amycolatopsis coloradensis strain DSM 44225 contig_6, whole genome shotgun sequence	NRPS-like.T3PKS.NRPS	PKS-NRP_Hybrids	Amycolatopsis coloradensis	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001467	BGC0001467	Fischerella sp. PCC 9431 Fis9431DRAFT_Scaffold1.2, whole genome shotgun sequence	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Fischerella sp. PCC 9431	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001470	BGC0001470	Brevibacillus sp. Leaf182 182_CLC_21_consensus, whole genome shotgun sequence	PKS-like.transAT-PKS	PKSother	Brevibacillus sp. Leaf182	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,unclassified Brevibacillus
BGC0001477	BGC0001477	Streptomyces sp. ID38640 lydicamycin biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. ID38640	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001491	BGC0001491	Couchioplanes caeruleus subsp. caeruleus strain DSM 43634 Cont001, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Couchioplanes caeruleus subsp. caeruleus	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Couchioplanes
BGC0001500	BGC0001500	Actinoallomurus sp. ID145698 allocyclinone biosynthetic gene cluster, complete sequence	T2PKS	PKSother	Actinoallomurus sp. ID145698	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinoallomurus,unclassified Actinoallomurus
BGC0001503	BGC0001503	Amycolatopsis sp. strain Hca4	NRPS-like.T1PKS	PKS-NRP_Hybrids	Amycolatopsis sp.	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,unclassified Amycolatopsis
BGC0001511	BGC0001511	Actinosynnema pretiosum subsp. pretiosum strain ATCC 31280 ansamitocin gene cluster, complete sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Actinosynnema pretiosum subsp. pretiosum	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinosynnema
BGC0001512	BGC0001512	Streptomyces sp. strain MA6657 anthrabenzoxocinone biosynthetic gene cluster, complete sequence	T2PKS	PKSother	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001513	BGC0001513	Actinobacteria bacterium strain MA7150 anthrabenzoxocinones biosynthetic gene cluster, complete sequence	T2PKS	PKSother	Actinobacteria bacterium	Bacteria,Actinobacteria
BGC0001519	BGC0001519	Streptomyces aurantiacus JA 4570 Seq14, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces aurantiacus JA 4570	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces aurantiacus group
BGC0001520	BGC0001520	Bacillus subtilis strain fmb60 2, whole genome shotgun sequence	PKS-like.T3PKS.transAT-PKS	PKSother	Bacillus subtilis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001543	BGC0001543	Hahella chejuensis chejuenolide biosynthetic gene cluster, strain MB-1084	NRPS-like.transAT-PKS	PKS-NRP_Hybrids	Hahella chejuensis	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella
BGC0001544	BGC0001544	Aspergillus campestris IBT 28561 P168scaffold_1, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Aspergillus campestris IBT 28561	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001553	BGC0001553	Streptomyces sp. JV178 clifednamide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. JV178	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001556	BGC0001556	Streptomyces sp. strain S10 combamide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001558	BGC0001558	Streptomyces sp. CNT302 D329DRAFT_scaffold00013.13, whole genome shotgun sequence	oligosaccharide.T2PKS	Others	Streptomyces sp. CNT302	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001560	BGC0001560	Moorena producens JHB cryptomaldamide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Moorena producens JHB	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorena
BGC0001563	BGC0001563	Cochliobolus pallescens DNA, curvupallides biosynthesis gene cluster, complete sequence, strain: DSM 62482	T1PKS.NRPS	PKS-NRP_Hybrids	Curvularia pallescens	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Curvularia
BGC0001564	BGC0001564	Cuspidothrix issatschenkoi CHARLIE-1 cusperin gene cluster, complete sequence	PKS-like.NRPS.T3PKS.transAT-PKS	PKS-NRP_Hybrids	Cuspidothrix issatschenkoi CHARLIE-1	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Cuspidothrix
BGC0001565	BGC0001565	Beauveria felina strain TTI-0347 cyclosporin C biosythetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Beauveria felina	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0001566	BGC0001566	Cylindrospermum licheniforme UTEX B 2014 cylindrocyclophane biosynthetic gene cluster, complete sequence	T1PKS.PKS-like.T3PKS	PKSother	Cylindrospermum licheniforme UTEX B 2014	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Cylindrospermum
BGC0001568	BGC0001568	Streptomyces sp. SCSIO 1666	oligosaccharide.T2PKS	Others	Streptomyces sp. SCSIO 1666	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001584	BGC0001584	Streptomyces sp. CB02366	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. CB02366	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001590	BGC0001590	Streptomyces sp. KY5	T2PKS	PKSother	Streptomyces sp. KY5	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001596	BGC0001596	Streptomyces albus strain DSM 41398 chromosome, complete genome	T2PKS	PKSother	Streptomyces albus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001600	BGC0001600	Fusarium graminearum chromosome 1, complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids	Fusarium graminearum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0001611	BGC0001611	Streptomyces sp. CB01883	NRPS.transAT-PKS	PKS-NRP_Hybrids	Streptomyces sp. CB01883	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001622	BGC0001622	Streptomyces sp. strain Go66 isatropolone gene cluster, complete sequence	T2PKS	PKSother	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001625	BGC0001625	Streptomyces sp. CB01883 isofuranonaphthoquinone biosynthetic gene cluster, complete sequence	T2PKS	PKSother	Streptomyces sp. CB01883	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001626	BGC0001626	Stachybotrys chlorohalonata IBT 40285 unplaced genomic scaffold scaffold432, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Stachybotrys chlorohalonata IBT 40285	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Stachybotryaceae,Stachybotrys
BGC0001630	BGC0001630	Uncultured Candidatus Entotheonella sp. DNA, Kasumigamide biosynthetic gene cluster, complete cds	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	uncultured Candidatus Entotheonella sp.	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella,environmental samples
BGC0001631	BGC0001631	Microcystis aeruginosa NIES-87 DNA, Kasumigamide biosynthetic gene cluster, partial and complete cds, strain: NIES-87	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Microcystis aeruginosa NIES-87	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0001635	BGC0001635	Nonomuraea sp. ATCC 55076 chromosome, complete genome	NRPS.T3PKS	PKS-NRP_Hybrids	Nonomuraea sp. ATCC 55076	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0001644	BGC0001644	Gynuella sunshinyii YC6258, complete genome	transAT-PKS	PKSother	Gynuella sunshinyii YC6258	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Gynuella
BGC0001646	BGC0001646	Burkholderia gladioli strain Lv-StB lagriamide biosynthesis gene cluster, complete sequence	terpene.NRPS.transAT-PKS	Others	Burkholderia gladioli	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0001647	BGC0001647	Streptomyces sp. MP131-18 scaf_01, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces sp. MP131-18	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001656	BGC0001656	Planktothrix paucivesiculata PCC 9631 luminaolide gene cluster, complete sequence	NRPS-like.transAT-PKS	PKS-NRP_Hybrids	Planktothrix paucivesiculata PCC 9631	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Microcoleaceae,Planktothrix
BGC0001661	BGC0001661	Streptomyces sp. strain 120454 may gene cluster, complete sequence	T2PKS	PKSother	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001663	BGC0001663	Nostoc sp. UIC 10110 merocyclophane gene cluster, complete sequence	T1PKS.T3PKS	PKSother	Nostoc sp. UIC 10110	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001665	BGC0001665	Mycobacterium marinum M, complete genome	T1PKS.T3PKS	PKSother	Mycobacterium marinum M	Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
BGC0001666	BGC0001666	Micromonospora sp. HK160111	NRPS-like.T1PKS	PKS-NRP_Hybrids	Micromonospora sp. HK160111	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,unclassified Micromonospora
BGC0001667	BGC0001667	Fischerella sp. CENA161 biosynthetic gene cluster, complete sequence	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Fischerella sp. CENA161	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001675	BGC0001675	Streptomyces griseoruber strain Sgr29 murayaquinone gene cluster, partial sequence	T2PKS	PKSother	Streptomyces griseoruber	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001690	BGC0001690	Streptomyces gilvosporeus strain Ins1 hypothetical protein gene, complete cds; natamycin biosynthetic gene cluster, complete sequence; and hypothetical protein gene, complete cds	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces gilvosporeus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001693	BGC0001693	Micromonospora echinospora strain SCSIO 04089	T2PKS	PKSother	Micromonospora echinospora	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001695	BGC0001695	Streptomyces conglobatus strain ATCC 31005 neoantimycin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces conglobatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001702	BGC0001702	Saccharothrix syringae short-chain dehydrogenase, helicase, and hypothetical protein genes, complete cds; nocamycin biosynthetic gene cluster, complete sequence; and Ohr subfamily peroxiredoxin, ubiquinone biosynthesis methyltransferase UbiE, and 2Fe-2S ferredoxin genes, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Saccharothrix syringae	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix
BGC0001703	BGC0001703	Nostoc sp. CCAP 1453/38 putative hydrolase, NocA, NocB, putative hydrolase, NocC, NocD, NocE, NocF, NocG, NocH, NocI, NocJ, NocK, NocL, NocM, NocN, NocO, NocP, NocQ, NocR, NocS, and NocT genes, complete cds	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Nostoc sp. CCAP 1453/38	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001704	BGC0001704	Nodularia sp. HBU26 nocuolin A putative biosynthesis gene cluster, complete sequence	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Nodularia sp. HBU26	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Nodularia
BGC0001705	BGC0001705	Nostoc sp. CENA543 nodularin gene cluster, complete sequence	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Nostoc sp. CENA543	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001711	BGC0001711	Burkholderia pyrrocinia strain Lyc2 contig_9, whole genome shotgun sequence	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Burkholderia pyrrocinia	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0001723	BGC0001723	Streptomyces antibioticus strain NRRL 3238 oviedomycin biosynthetic gene cluster, complete sequence	T2PKS	PKSother	Streptomyces antibioticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001724	BGC0001724	Penicillium oxalicum 114-2 unplaced genomic scaffold scaffold_4, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Penicillium oxalicum 114-2	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001726	BGC0001726	Streptomyces pactum strain SCSIO 02999 PTM biosynthetic gene cluster, complete sequence; and Xia gene cluster, partial sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces pactum	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001728	BGC0001728	Paenibacillus polymyxa E681, complete sequence	NRPS-like.NRPS.transAT-PKS	PKS-NRP_Hybrids	Paenibacillus polymyxa E681	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001730	BGC0001730	Actinoallomurus sp. strain ID145113 NAI113-pmq gene cluster, complete sequence	T2PKS	PKSother	Actinoallomurus sp.	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinoallomurus,unclassified Actinoallomurus
BGC0001731	BGC0001731	Streptomyces paulus strain NRRL8115 paulomycin biosynthetic gene cluster, complete sequence	PKS-like	PKSother	Streptomyces paulus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001732	BGC0001732	Streptomyces sp. YN86 paulomycin biosynthetic gene cluster, complete sequence	PKS-like	PKSother	Streptomyces sp. YN86	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001737	BGC0001737	Corallococcus coralloides strain Ccc1071 phenalamide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Corallococcus coralloides	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Corallococcus
BGC0001738	BGC0001738	Pyrenochaetopsis sp. RK10-F058 DNA, phomasetin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Pyrenochaetopsis sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pyrenochaetopsidaceae,Pyrenochaetopsis,unclassified Pyrenochaetopsis
BGC0001740	BGC0001740	Streptomyces avermitilis DNA, gene cluster for phthoxazolin biosynthesis, strain: KA-320	NRPS-like.NRPS.transAT-PKS	PKS-NRP_Hybrids	Streptomyces avermitilis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001741	BGC0001741	Phyllosticta cirsii phyllostictine gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Phyllosticta cirsii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetes incertae sedis,Botryosphaeriales,Phyllostictaceae,Phyllosticta
BGC0001750	BGC0001750	Nannocystis pusilla strain Ari7 pyrronazol biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Nannocystis pusilla	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystineae,Nannocystaceae,Nannocystis
BGC0001751	BGC0001751	Pyxidicoccus sp. MCy9557 transposase, HTH domain containing protein, and transposase genes, complete cds; pyxipyrrolone biosynthetic gene cluster, complete sequence; and endonuclease/exonuclease, sugar O-acetyltransferase, and sugar ABC transporter substrate binding protein genes, complete cds	PKS-like.NRPS.transAT-PKS	PKS-NRP_Hybrids	Pyxidicoccus sp. MCy9557	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Pyxidicoccus,unclassified Pyxidicoccus
BGC0001759	BGC0001759	Amycolatopsis sp. strain Hca4	NRPS-like.T1PKS	PKS-NRP_Hybrids	Amycolatopsis sp.	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,unclassified Amycolatopsis
BGC0001761	BGC0001761	Sorangium cellulosum strain So ce377 ripostatin biosynthetic gene cluster, complete sequence	T1PKS.PKS-like.T3PKS.transAT-PKS	PKSother	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0001762	BGC0001762	Streptomyces sp. KIB-H033 amidohydrolase, marR family transcriptional regulator, hypothetical protein, transposase, hypothetical protein, zinc-containing alcohol dehydrogenase, FAD-linked oxidoreductase (rubS1), and hypothetical protein (rubN1) genes, complete cds; rubrolone biosynthesis gene cluster, complete sequence; and Isopentenyl-diphosphate delta-isomerase, hypothetical protein, methylmalonyl-CoA decarboxylase subunit alpha, 3-oxoadipate enol-lactonase, metallo-beta-lactamase domain protein, exodeoxyribonuclease III, and hypothetical protein genes, complete cds	T2PKS	PKSother	Streptomyces sp. KIB-H033	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001769	BGC0001769	Streptomyces sp. strain KY40-1	oligosaccharide.T2PKS	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001772	BGC0001772	Anabaena sp. UHCC 0451 scytophycin gene cluster, complete sequence	NRPS-like.T1PKS.transAT-PKS	PKS-NRP_Hybrids	Anabaena sp. UHCC 0451	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena,unclassified Anabaena
BGC0001780	BGC0001780	Herpetosiphon sp. B060 siphonazole biosynthetic gene cluster, complete sequence	NRPS.transAT-PKS	PKS-NRP_Hybrids	Herpetosiphon sp. B060	Bacteria,Chloroflexi,Chloroflexia,Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon,unclassified Herpetosiphon
BGC0001785	BGC0001785	Streptomyces spectabilis strain CCTCC M2017417	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces spectabilis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001793	BGC0001793	Chaetothyriaceae sp. swainsonine biosynthesis gene cluster, complete sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Chaetothyriaceae sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Chaetothyriomycetidae,Chaetothyriales,Chaetothyriaceae,unclassified Chaetothyriaceae
BGC0001794	BGC0001794	Alternaria oxytropis swainsonine biosynthesis gene cluster, complete sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Alternaria oxytropis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Alternaria
BGC0001795	BGC0001795	Nostoc sp. UHCC 0450 swinholide gene cluster, complete sequence	transAT-PKS	PKSother	Nostoc sp. UHCC 0450	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001807	BGC0001807	Streptomyces pactum strain SCSIO 02999 ABC-type transport protein, transcriptional regulator, and oxidoreductase genes, complete cds; totopensamide gene cluster, complete sequence; and efflux permease and hypothetical protein genes, complete cds	NRPS-like.T1PKS.NRPS.T3PKS	PKS-NRP_Hybrids	Streptomyces pactum	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001813	BGC0001813	Streptomyces sp. NRRL WC-3703 contig80.1, whole genome shotgun sequence	PKS-like.NRPS	PKS-NRP_Hybrids	Streptomyces sp. NRRL WC-3703	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001816	BGC0001816	Shuttle vector AtFAC9J20, complete sequence	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Shuttle vector AtFAC9J20	other sequences,artificial sequences,vectors
BGC0001819	BGC0001819	Streptomyces venezuelae strain NRRL B-65442 chromosome	NRPS-like.T1PKS.T3PKS	PKS-NRP_Hybrids	Streptomyces venezuelae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001823	BGC0001823	Streptomyces sp. CB02120-2	NRPS.transAT-PKS	PKS-NRP_Hybrids	Streptomyces sp. CB02120-2	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001829	BGC0001829	Streptomyces chromofuscus TMC-86A operon, strain ATCC49982	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces chromofuscus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001831	BGC0001831	Myxococcus xanthus DK 1622, complete genome	T3PKS	PKSother	Myxococcus xanthus DK 1622	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001835	BGC0001835	TPA_exp: Gynuella sunshinyii YC6258 gynuellalide biosynthetic and tartrolon biosynthetic gene clusters, complete sequence	PKS-like.T3PKS.transAT-PKS-like	PKSother	Gynuella sunshinyii YC6258	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Gynuella
BGC0001836	BGC0001836	TPA_exp: Gynuella sunshinyii YC6258 gynuellalide biosynthetic and tartrolon biosynthetic gene clusters, complete sequence	transAT-PKS	PKSother	Gynuella sunshinyii YC6258	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Gynuella
BGC0001837	BGC0001837	TPA_exp: Leptolyngbya sp. PCC 7375 leptolyngbyalide biosynthetic gene cluster, genomic sequence	PKS-like.T3PKS.transAT-PKS	PKSother	Leptolyngbya sp. PCC 7375	Bacteria,Cyanobacteria,Pseudanabaenales,Leptolyngbyaceae,Leptolyngbya
BGC0001845	BGC0001845	Streptomyces sp. CBMAI 2042 A979_AS2_SC1, whole genome shotgun sequence	T1PKS.PKS-like.NRPS.transAT-PKS	PKS-NRP_Hybrids	Streptomyces sp. CBMAI 2042	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001848	BGC0001848	Micromonospora sp. B006 chromosome, complete genome	T3PKS	PKSother	Micromonospora sp. B006	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,unclassified Micromonospora
BGC0001851	BGC0001851	Streptomyces erythrochromogenes strain NRRL B-2112 contig4.1, whole genome shotgun sequence	oligosaccharide.T2PKS	Others	Streptomyces erythrochromogenes	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001852	BGC0001852	Streptomyces sp. NRRL S-378 contig2.1, whole genome shotgun sequence	oligosaccharide.T2PKS	Others	Streptomyces sp. NRRL S-378	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001853	BGC0001853	Streptomyces argillaceus genomic DNA containing lrg region, strain ATCC 12956	NRPS-like.NRPS.transAT-PKS	PKS-NRP_Hybrids	Streptomyces argillaceus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001856	BGC0001856	Streptomyces caniferus caniferolides gene cluster, partial sequence	NRPS-like.T1PKS.PKS-like	PKS-NRP_Hybrids	Streptomyces caniferus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001857	BGC0001857	Aspergillus burnettii strain FRR 5400 burnettramic acid biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus burnettii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001872	BGC0001872	Xenorhabdus bovienii SS-2004 chromosome, complete genome	PUFA.hglE-KS	Others	Xenorhabdus bovienii SS-2004	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001875	BGC0001875	Nocardia arthritidis strain AUSMDU00012717 nargenicin gene cluster, partial sequence	T1PKS.PKS-like	PKSother	Nocardia arthritidis	Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia
BGC0001876	BGC0001876	Thalassospira sp. CNJ-328 thalassospiramide gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Thalassospira sp. CNJ-328	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,unclassified Thalassospira
BGC0001877	BGC0001877	Streptomyces sp. ISID311 NODE_1_length_870511_cov_42.204497, whole genome shotgun sequence	oligosaccharide.butyrolactone.NRPS-like.T1PKS.PKS-like	Others	Streptomyces sp. ISID311	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001881	BGC0001881	Pyricularia grisea strain NI980 phytotoxin pyrichalasin H5 gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Pyricularia grisea	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Magnaporthales,Pyriculariaceae,Pyricularia
